State,County,Census Tract Number,Life Expectancy,Life Expectancy Range,Life Expectancy Standard Error
California,"Orange County, CA",0524.20,81.4,79.6-81.6,1.7933
California,"Orange County, CA",0524.21,88.1,81.7-97.5,3.9908
California,"Orange County, CA",0524.22,81.1,79.6-81.6,1.7802
California,"Orange County, CA",0524.23,82.3,81.7-97.5,2.0007
California,"Orange County, CA",0524.24,87,81.7-97.5,3.9152
California,"Orange County, CA",0524.25,79.4,77.6-79.5,2.438
California,"Orange County, CA",0524.26,81.4,79.6-81.6,2.345
California,"Orange County, CA",0524.27,82.2,81.7-97.5,3.0595
California,"Orange County, CA",0524.28,81.3,79.6-81.6,1.9096
California,"Orange County, CA",0525.02,84,81.7-97.5,1.5471
California,"Orange County, CA",0525.05,85.4,81.7-97.5,2.0421
California,"Orange County, CA",0525.06,83.3,81.7-97.5,1.8061
California,"Orange County, CA",0525.11,85.8,81.7-97.5,2.7264
California,"Orange County, CA",0525.13,85.8,81.7-97.5,1.8401
California,"Orange County, CA",0525.14,87.1,81.7-97.5,2.5327
California,"Orange County, CA",0525.15,81.5,79.6-81.6,1.6743
California,"Orange County, CA",0525.17,82.6,81.7-97.5,1.5696
California,"Orange County, CA",0525.18,,,
California,"Orange County, CA",0525.19,78.4,77.6-79.5,1.3886
California,"Orange County, CA",0525.20,81.5,79.6-81.6,1.3094
California,"Orange County, CA",0525.21,82.4,81.7-97.5,3.6665
California,"Orange County, CA",0525.22,81.5,79.6-81.6,1.5223
California,"Orange County, CA",0525.23,81.5,79.6-81.6,1.3874
California,"Orange County, CA",0525.24,82.4,81.7-97.5,1.7873
California,"Orange County, CA",0525.25,87,81.7-97.5,2.6636
California,"Orange County, CA",0525.26,81.5,79.6-81.6,1.3025
California,"Orange County, CA",0525.27,81.5,79.6-81.6,1.4065
California,"Orange County, CA",0525.28,83.7,81.7-97.5,2.6435
California,"Orange County, CA",0626.04,83.1,81.7-97.5,1.7892
California,"Orange County, CA",0626.05,82.3,81.7-97.5,1.4961
California,"Orange County, CA",0626.10,80.5,79.6-81.6,1.7518
California,"Orange County, CA",0626.11,83.9,81.7-97.5,2.2619
California,"Orange County, CA",0626.12,85.3,81.7-97.5,1.4834
California,"Orange County, CA",0626.14,,,
California,"Orange County, CA",0626.19,84.9,81.7-97.5,1.9588
California,"Orange County, CA",0626.20,83.6,81.7-97.5,1.8292
California,"Orange County, CA",0626.21,83,81.7-97.5,1.432
California,"Orange County, CA",0626.22,81.6,79.6-81.6,1.685
California,"Orange County, CA",0626.25,85.8,81.7-97.5,1.5585
California,"Orange County, CA",0626.26,,,
California,"Orange County, CA",0626.27,78.9,77.6-79.5,1.1673
California,"Orange County, CA",0626.28,87.2,81.7-97.5,3.5522
California,"Orange County, CA",0626.29,81.9,81.7-97.5,0.7658
California,"Orange County, CA",0626.30,85,81.7-97.5,2.9195
California,"Orange County, CA",0626.31,84.4,81.7-97.5,1.7644
California,"Orange County, CA",0626.32,80.3,79.6-81.6,1.3326
California,"Orange County, CA",0626.33,81.5,79.6-81.6,3.162
California,"Orange County, CA",0626.34,81.7,81.7-97.5,2.0508
California,"Orange County, CA",0626.35,,,
California,"Orange County, CA",0626.36,81.5,79.6-81.6,2.3608
California,"Orange County, CA",0626.37,81.5,79.6-81.6,2.8617
California,"Orange County, CA",0626.38,,,
California,"Orange County, CA",0626.39,83.9,81.7-97.5,2.1889
California,"Orange County, CA",0626.40,,,
California,"Orange County, CA",0626.41,84.2,81.7-97.5,1.1761
California,"Orange County, CA",0626.42,86.3,81.7-97.5,1.5976
California,"Orange County, CA",0626.43,89.1,81.7-97.5,3.3597
California,"Orange County, CA",0626.44,,,
California,"Orange County, CA",0626.45,84.1,81.7-97.5,2.088
California,"Orange County, CA",0626.46,,,
California,"Orange County, CA",0626.47,77.9,77.6-79.5,1.0695
California,"Orange County, CA",0626.48,,,
California,"Orange County, CA",0626.49,82.6,81.7-97.5,1.6854
California,"Orange County, CA",0627.01,81.9,81.7-97.5,0.9525
California,"Orange County, CA",0627.02,83.8,81.7-97.5,1.9097
California,"Orange County, CA",0628.00,,,
California,"Orange County, CA",0629.00,81.9,81.7-97.5,0.7469
California,"Orange County, CA",0630.04,84.3,81.7-97.5,1.2518
California,"Orange County, CA",0630.05,83.5,81.7-97.5,1.5477
California,"Orange County, CA",0630.06,81.1,79.6-81.6,1.5606
California,"Orange County, CA",0630.07,87.2,81.7-97.5,2.7481
California,"Orange County, CA",0630.08,81.9,81.7-97.5,1.0551
California,"Orange County, CA",0630.09,81.4,79.6-81.6,2.4417
California,"Orange County, CA",0630.10,82.3,81.7-97.5,0.9262
California,"Orange County, CA",0631.01,79.7,79.6-81.6,1.69
California,"Orange County, CA",0631.02,80.9,79.6-81.6,2.359
California,"Orange County, CA",0631.03,81.7,81.7-97.5,1.7528
California,"Orange County, CA",0632.01,80.4,79.6-81.6,2.0333
California,"Orange County, CA",0632.02,80.8,79.6-81.6,1.383
California,"Orange County, CA",0633.01,78.1,77.6-79.5,2.8957
California,"Orange County, CA",0633.02,81.4,79.6-81.6,1.5307
California,"Orange County, CA",0634.00,83.3,81.7-97.5,1.4233
California,"Orange County, CA",0635.00,,,
California,"Orange County, CA",0636.01,81.1,79.6-81.6,1.9064
California,"Orange County, CA",0636.03,80,79.6-81.6,1.4144
California,"Orange County, CA",0636.04,79.3,77.6-79.5,1.1093
California,"Orange County, CA",0636.05,75.4,75.2-77.5,2.0186
California,"Orange County, CA",0637.01,83.7,81.7-97.5,2.5609
California,"Orange County, CA",0637.02,76.4,75.2-77.5,1.2348
California,"Orange County, CA",0638.02,84.1,81.7-97.5,2.7876
California,"Orange County, CA",0638.03,81.8,81.7-97.5,1.7786
California,"Orange County, CA",0638.05,79.5,77.6-79.5,1.4913
California,"Orange County, CA",0638.06,80.7,79.6-81.6,1.5376
California,"Orange County, CA",0638.07,78.2,77.6-79.5,2.0209
California,"Orange County, CA",0638.08,75.2,75.2-77.5,3.4327
California,"Orange County, CA",0639.02,81.4,79.6-81.6,2.7819
California,"Orange County, CA",0639.03,81,79.6-81.6,1.6399
California,"Orange County, CA",0639.04,82.1,81.7-97.5,1.4308
California,"Orange County, CA",0639.05,79.8,79.6-81.6,1.3431
California,"Orange County, CA",0639.06,75.3,75.2-77.5,1.6134
California,"Orange County, CA",0639.07,87.5,81.7-97.5,3.0613
California,"Orange County, CA",0639.08,81.3,79.6-81.6,2.5986
California,"Orange County, CA",0740.03,79.2,77.6-79.5,1.558
California,"Orange County, CA",0740.04,83.2,81.7-97.5,2.4987
California,"Orange County, CA",0740.05,78.6,77.6-79.5,1.4643
California,"Orange County, CA",0740.06,79.1,77.6-79.5,3.34
California,"Orange County, CA",0741.02,81.3,79.6-81.6,2.1106
California,"Orange County, CA",0741.03,84.6,81.7-97.5,2.9017
California,"Orange County, CA",0741.06,79.4,77.6-79.5,2.982
California,"Orange County, CA",0741.07,85,81.7-97.5,2.6758
California,"Orange County, CA",0741.08,79.4,77.6-79.5,1.3838
California,"Orange County, CA",0741.09,79.4,77.6-79.5,1.2884
California,"Orange County, CA",0741.10,82.6,81.7-97.5,2.0511
California,"Orange County, CA",0741.11,79.4,77.6-79.5,0.9983
California,"Orange County, CA",0742.00,80.8,79.6-81.6,2.1445
California,"Orange County, CA",0743.00,79.6,79.6-81.6,1.9995
California,"Orange County, CA",0744.03,,,
California,"Orange County, CA",0744.05,77.5,75.2-77.5,1.8223
California,"Orange County, CA",0744.06,80.9,79.6-81.6,3.2921
California,"Orange County, CA",0744.07,80.2,79.6-81.6,2.0453
California,"Orange County, CA",0744.08,79.1,77.6-79.5,2.9476
California,"Orange County, CA",0745.01,77.3,75.2-77.5,1.9791
California,"Orange County, CA",0745.02,83.1,81.7-97.5,2.9634
California,"Orange County, CA",0746.01,79.3,77.6-79.5,2.0477
California,"Orange County, CA",0746.02,86.5,81.7-97.5,3.8771
California,"Orange County, CA",0747.01,78.8,77.6-79.5,1.7754
California,"Orange County, CA",0747.02,78.7,77.6-79.5,1.4596
California,"Orange County, CA",0748.01,80.6,79.6-81.6,1.7193
California,"Orange County, CA",0748.02,76.2,75.2-77.5,1.7125
California,"Orange County, CA",0748.03,83.9,81.7-97.5,2.4542
California,"Orange County, CA",0748.05,,,
California,"Orange County, CA",0748.06,76.2,75.2-77.5,1.1305
California,"Orange County, CA",0749.01,84.6,81.7-97.5,2.7516
California,"Orange County, CA",0749.02,79.6,79.6-81.6,2.6255
California,"Orange County, CA",0750.02,86,81.7-97.5,3.6973
California,"Orange County, CA",0750.03,,,
California,"Orange County, CA",0750.04,,,
California,"Orange County, CA",0751.00,82.3,81.7-97.5,1.9356
California,"Orange County, CA",0752.01,82.7,81.7-97.5,3.0406
California,"Orange County, CA",0752.02,81.9,81.7-97.5,1.8033
California,"Orange County, CA",0753.01,82.7,81.7-97.5,1.8117
California,"Orange County, CA",0753.02,83,81.7-97.5,2.353
California,"Orange County, CA",0753.03,83.7,81.7-97.5,2.2265
California,"Orange County, CA",0754.01,79.9,79.6-81.6,2.0449
California,"Orange County, CA",0754.03,79.9,79.6-81.6,1.3934
California,"Orange County, CA",0754.04,78.7,77.6-79.5,1.1173
California,"Orange County, CA",0754.05,78.9,77.6-79.5,1.487
California,"Orange County, CA",0755.04,83.2,81.7-97.5,1.7887
California,"Orange County, CA",0755.05,78.5,77.6-79.5,1.3634
California,"Orange County, CA",0755.06,81.8,81.7-97.5,1.4023
California,"Orange County, CA",0755.07,81.8,81.7-97.5,1.8142
California,"Orange County, CA",0755.12,78.9,77.6-79.5,1.4157
California,"Orange County, CA",0755.13,79.4,77.6-79.5,1.495
California,"Orange County, CA",0755.14,81.5,79.6-81.6,2.2823
California,"Orange County, CA",0755.15,82.4,81.7-97.5,1.9927
California,"Orange County, CA",0756.03,83.2,81.7-97.5,1.5646
California,"Orange County, CA",0756.04,83.1,81.7-97.5,1.3241
California,"Orange County, CA",0756.05,79.3,77.6-79.5,1.0038
California,"Orange County, CA",0756.06,82.1,81.7-97.5,1.2826
California,"Orange County, CA",0756.07,81.5,79.6-81.6,1.8801
California,"Orange County, CA",0757.01,83,81.7-97.5,1.9439
California,"Orange County, CA",0757.02,81.7,81.7-97.5,1.1944
California,"Orange County, CA",0757.03,80.3,79.6-81.6,0.9438
California,"Orange County, CA",0758.05,81.1,79.6-81.6,1.4517
California,"Orange County, CA",0758.06,80.6,79.6-81.6,2.0025
California,"Orange County, CA",0758.07,80.7,79.6-81.6,1.7924
California,"Orange County, CA",0758.08,81.8,81.7-97.5,1.3133
California,"Orange County, CA",0758.09,83.8,81.7-97.5,2.2149
California,"Orange County, CA",0758.10,84.3,81.7-97.5,1.9247
California,"Orange County, CA",0758.11,83.5,81.7-97.5,1.875
California,"Orange County, CA",0758.12,80.1,79.6-81.6,1.2678
California,"Orange County, CA",0758.13,82.3,81.7-97.5,1.4988
California,"Orange County, CA",0758.14,82.1,81.7-97.5,1.5915
California,"Orange County, CA",0758.15,82.2,81.7-97.5,2.828
California,"Orange County, CA",0758.16,81.5,79.6-81.6,1.7155
California,"Orange County, CA",0759.01,80.3,79.6-81.6,1.3455
California,"Orange County, CA",0759.02,81.1,79.6-81.6,1.9433
California,"Orange County, CA",0760.00,75.8,75.2-77.5,1.0106
California,"Orange County, CA",0761.01,82.3,81.7-97.5,2.446
California,"Orange County, CA",0761.02,89.3,81.7-97.5,2.9117
California,"Orange County, CA",0761.03,81.1,79.6-81.6,1.7537
California,"Orange County, CA",0762.01,79,77.6-79.5,0.8875
California,"Orange County, CA",0762.02,81.7,81.7-97.5,1.9926
California,"Orange County, CA",0762.04,76.4,75.2-77.5,1.4783
California,"Orange County, CA",0762.05,82,81.7-97.5,1.3564
California,"Orange County, CA",0762.06,80,79.6-81.6,1.734
California,"Orange County, CA",0762.08,80.9,79.6-81.6,1.1221
California,"Orange County, CA",0863.01,81.9,81.7-97.5,1.4045
California,"Orange County, CA",0863.03,84.1,81.7-97.5,2.9976
California,"Orange County, CA",0863.04,78.6,77.6-79.5,1.466
California,"Orange County, CA",0863.05,80.3,79.6-81.6,1.7306
California,"Orange County, CA",0863.06,83.5,81.7-97.5,2.809
California,"Orange County, CA",0864.02,81.7,81.7-97.5,1.8798
California,"Orange County, CA",0864.04,82.4,81.7-97.5,1.9449
California,"Orange County, CA",0864.05,75.5,75.2-77.5,1.2578
California,"Orange County, CA",0864.06,83.9,81.7-97.5,2.6396
California,"Orange County, CA",0864.07,80.3,79.6-81.6,2.2938
California,"Orange County, CA",0865.01,78.4,77.6-79.5,1.8427
California,"Orange County, CA",0865.02,77.3,75.2-77.5,3.2876
California,"Orange County, CA",0866.01,76.7,75.2-77.5,1.7498
California,"Orange County, CA",0866.02,79.4,77.6-79.5,1.5188
California,"Orange County, CA",0867.01,80.1,79.6-81.6,1.2929
California,"Orange County, CA",0867.02,80.8,79.6-81.6,2.3882
California,"Orange County, CA",0868.01,78.8,77.6-79.5,1.3312
California,"Orange County, CA",0868.02,78.7,77.6-79.5,1.2608
California,"Orange County, CA",0868.03,80.6,79.6-81.6,1.1676
California,"Orange County, CA",0869.01,75.7,75.2-77.5,1.1519
California,"Orange County, CA",0869.02,77,75.2-77.5,0.9591
California,"Orange County, CA",0869.03,78,77.6-79.5,1.137
California,"Orange County, CA",0870.01,80.4,79.6-81.6,1.9616
California,"Orange County, CA",0870.02,79.5,77.6-79.5,1.9558
California,"Orange County, CA",0871.01,85.2,81.7-97.5,3.1661
California,"Orange County, CA",0871.02,79.8,79.6-81.6,3.7129
California,"Orange County, CA",0871.03,78.1,77.6-79.5,0.9456
California,"Orange County, CA",0871.05,82.2,81.7-97.5,2.2885
California,"Orange County, CA",0871.06,84.6,81.7-97.5,2.2554
California,"Orange County, CA",0872.00,78.7,77.6-79.5,1.1546
California,"Orange County, CA",0873.00,79.7,79.6-81.6,1.5934
California,"Orange County, CA",0874.01,81.8,81.7-97.5,2.3594
California,"Orange County, CA",0874.03,77.6,77.6-79.5,2.4592
California,"Orange County, CA",0874.04,77.3,75.2-77.5,1.7461
California,"Orange County, CA",0874.05,75.2,75.2-77.5,1.8125
California,"Orange County, CA",0875.03,78.7,77.6-79.5,1.1823
California,"Orange County, CA",0875.04,84.7,81.7-97.5,3.9507
California,"Orange County, CA",0875.05,84.1,81.7-97.5,3.577
California,"Orange County, CA",0876.01,79,77.6-79.5,1.7838
California,"Orange County, CA",0876.02,79.4,77.6-79.5,1.0776
California,"Orange County, CA",0877.01,80,79.6-81.6,1.2708
California,"Orange County, CA",0877.03,80.9,79.6-81.6,1.9892
California,"Orange County, CA",0877.04,84,81.7-97.5,2.3709
California,"Orange County, CA",0878.01,80.3,79.6-81.6,1.3587
California,"Orange County, CA",0878.02,80.1,79.6-81.6,2.0647
California,"Orange County, CA",0878.03,80.5,79.6-81.6,2.1096
California,"Orange County, CA",0878.05,77.2,75.2-77.5,1.6781
California,"Orange County, CA",0878.06,82.6,81.7-97.5,3.2464
California,"Orange County, CA",0879.01,79.3,77.6-79.5,1.7531
California,"Orange County, CA",0879.02,79.2,77.6-79.5,1.7682
California,"Orange County, CA",0880.01,79.6,79.6-81.6,1.6046
California,"Orange County, CA",0880.02,79.4,77.6-79.5,2.1116
California,"Orange County, CA",0881.01,81.9,81.7-97.5,3.0159
California,"Orange County, CA",0881.04,79.9,79.6-81.6,1.2146
California,"Orange County, CA",0881.05,81.5,79.6-81.6,1.8403
California,"Orange County, CA",0881.06,80.4,79.6-81.6,1.4255
California,"Orange County, CA",0881.07,80.1,79.6-81.6,1.2006
California,"Orange County, CA",0882.01,79.3,77.6-79.5,1.5313
California,"Orange County, CA",0882.02,81.2,79.6-81.6,1.2849
California,"Orange County, CA",0882.03,78.5,77.6-79.5,1.3546
California,"Orange County, CA",0883.01,81.2,79.6-81.6,1.7739
California,"Orange County, CA",0883.02,85,81.7-97.5,2.0284
California,"Orange County, CA",0884.01,79.8,79.6-81.6,1.1859
California,"Orange County, CA",0884.02,79.8,79.6-81.6,1.6095
California,"Orange County, CA",0884.03,80,79.6-81.6,1.3684
California,"Orange County, CA",0885.01,82.1,81.7-97.5,1.7198
California,"Orange County, CA",0885.02,84.9,81.7-97.5,2.5835
California,"Orange County, CA",0886.01,84.7,81.7-97.5,2.6248
California,"Orange County, CA",0886.02,84.5,81.7-97.5,3.1504
California,"Orange County, CA",0887.01,82.6,81.7-97.5,2.1175
California,"Orange County, CA",0887.02,81.9,81.7-97.5,1.6948
California,"Orange County, CA",0888.01,85,81.7-97.5,2.9367
California,"Orange County, CA",0888.02,82.4,81.7-97.5,1.8669
California,"Orange County, CA",0889.01,87.1,81.7-97.5,3.5262
California,"Orange County, CA",0889.02,77.7,77.6-79.5,2.0463
California,"Orange County, CA",0889.03,83.1,81.7-97.5,1.9483
California,"Orange County, CA",0889.04,81,79.6-81.6,2.0568
California,"Orange County, CA",0889.05,81.6,79.6-81.6,1.7903
California,"Orange County, CA",0890.01,78.7,77.6-79.5,1.1817
California,"Orange County, CA",0890.03,78.7,77.6-79.5,1.2867
California,"Orange County, CA",0890.04,77.3,75.2-77.5,0.9878
California,"Orange County, CA",0891.02,79.2,77.6-79.5,1.7177
California,"Orange County, CA",0891.04,82.4,81.7-97.5,3.1612
California,"Orange County, CA",0891.05,81.5,79.6-81.6,2.7358
California,"Orange County, CA",0891.06,79.2,77.6-79.5,1.4266
California,"Orange County, CA",0891.07,78.5,77.6-79.5,1.3766
California,"Orange County, CA",0992.02,78.7,77.6-79.5,1.038
California,"Orange County, CA",0992.03,84.7,81.7-97.5,2.303
California,"Orange County, CA",0992.04,81.2,79.6-81.6,1.7088
California,"Orange County, CA",0992.12,79,77.6-79.5,1.8901
California,"Orange County, CA",0992.14,77.2,75.2-77.5,1.3572
California,"Orange County, CA",0992.15,81.1,79.6-81.6,1.6635
California,"Orange County, CA",0992.16,80.4,79.6-81.6,1.7954
California,"Orange County, CA",0992.17,80.9,79.6-81.6,1.3996
California,"Orange County, CA",0992.20,,,
California,"Orange County, CA",0992.22,84.5,81.7-97.5,1.9422
California,"Orange County, CA",0992.23,82.3,81.7-97.5,1.5408
California,"Orange County, CA",0992.24,81.3,79.6-81.6,1.7542
California,"Orange County, CA",0992.25,83,81.7-97.5,2.1171
California,"Orange County, CA",0992.26,87,81.7-97.5,2.6175
California,"Orange County, CA",0992.27,83.1,81.7-97.5,2.0096
California,"Orange County, CA",0992.29,82.8,81.7-97.5,1.6338
California,"Orange County, CA",0992.30,79.2,77.6-79.5,1.1432
California,"Orange County, CA",0992.31,82.9,81.7-97.5,1.331
California,"Orange County, CA",0992.32,82.5,81.7-97.5,1.2441
California,"Orange County, CA",0992.33,84,81.7-97.5,3.8217
California,"Orange County, CA",0992.34,,,
California,"Orange County, CA",0992.35,79.9,79.6-81.6,1.1519
California,"Orange County, CA",0992.37,81.2,79.6-81.6,1.6825
California,"Orange County, CA",0992.38,82.3,81.7-97.5,1.4445
California,"Orange County, CA",0992.39,81,79.6-81.6,1.3678
California,"Orange County, CA",0992.40,80.5,79.6-81.6,2.2809
California,"Orange County, CA",0992.41,81.1,79.6-81.6,1.57
California,"Orange County, CA",0992.42,82.3,81.7-97.5,1.9008
California,"Orange County, CA",0992.43,79.8,79.6-81.6,1.2495
California,"Orange County, CA",0992.44,,,
California,"Orange County, CA",0992.45,85.1,81.7-97.5,2.3798
California,"Orange County, CA",0992.46,81,79.6-81.6,1.3942
California,"Orange County, CA",0992.47,82.9,81.7-97.5,3.0052
California,"Orange County, CA",0992.48,84.8,81.7-97.5,3.0629
California,"Orange County, CA",0992.49,78.6,77.6-79.5,2.8484
California,"Orange County, CA",0992.50,,,
California,"Orange County, CA",0992.51,78.4,77.6-79.5,1.3737
California,"Orange County, CA",0993.05,78.7,77.6-79.5,1.2643
California,"Orange County, CA",0993.06,81.1,79.6-81.6,1.9632
California,"Orange County, CA",0993.07,79.9,79.6-81.6,1.8024
California,"Orange County, CA",0993.08,,,
California,"Orange County, CA",0993.09,84,81.7-97.5,1.854
California,"Orange County, CA",0993.10,78.7,77.6-79.5,2.0895
California,"Orange County, CA",0993.11,82.3,81.7-97.5,1.4976
California,"Orange County, CA",0994.02,79.3,77.6-79.5,1.5304
California,"Orange County, CA",0994.04,81.3,79.6-81.6,1.7473
California,"Orange County, CA",0994.05,79.8,79.6-81.6,1.6045
California,"Orange County, CA",0994.06,81.7,81.7-97.5,2.3318
