State,County,Census Tract Number,Life Expectancy,Life Expectancy Range,Life Expectancy Standard Error
California,"Los Angeles County, CA",5330.01,82,81.7-97.5,3.928
California,"Los Angeles County, CA",5330.02,76.2,75.2-77.5,1.5932
California,"Los Angeles County, CA",5331.03,77.3,75.2-77.5,1.5908
California,"Los Angeles County, CA",5331.04,77.3,75.2-77.5,1.6671
California,"Los Angeles County, CA",5331.05,77.3,75.2-77.5,3.4542
California,"Los Angeles County, CA",5331.06,77.3,75.2-77.5,2.8942
California,"Los Angeles County, CA",5331.07,77.3,75.2-77.5,2.1137
California,"Los Angeles County, CA",5332.01,77.3,75.2-77.5,2.3936
California,"Los Angeles County, CA",5332.02,78.5,77.6-79.5,2.1696
California,"Los Angeles County, CA",5332.03,77.3,75.2-77.5,1.746
California,"Los Angeles County, CA",5333.00,77.3,75.2-77.5,1.7079
California,"Los Angeles County, CA",5334.01,79.1,77.6-79.5,1.7184
California,"Los Angeles County, CA",5334.02,77.3,75.2-77.5,1.5676
California,"Los Angeles County, CA",5334.03,78.4,77.6-79.5,1.9587
California,"Los Angeles County, CA",5335.01,79.5,77.6-79.5,2.5584
California,"Los Angeles County, CA",5335.02,,,
California,"Los Angeles County, CA",5335.03,77.3,75.2-77.5,2.3417
California,"Los Angeles County, CA",5336.01,78.7,77.6-79.5,2.8829
California,"Los Angeles County, CA",5336.02,83.1,81.7-97.5,2.6263
California,"Los Angeles County, CA",5336.03,88.1,81.7-97.5,3.6894
California,"Los Angeles County, CA",5337.01,77.3,75.2-77.5,1.4152
California,"Los Angeles County, CA",5337.02,81.2,79.6-81.6,2.2412
California,"Los Angeles County, CA",5337.03,78.3,77.6-79.5,2.7663
California,"Los Angeles County, CA",5338.03,85.3,81.7-97.5,2.6965
California,"Los Angeles County, CA",5338.04,79.8,79.6-81.6,2.2288
California,"Los Angeles County, CA",5338.05,79.5,77.6-79.5,1.9168
California,"Los Angeles County, CA",5338.06,77.3,75.2-77.5,1.7444
California,"Los Angeles County, CA",5339.01,78.5,77.6-79.5,2.3295
California,"Los Angeles County, CA",5339.02,80.3,79.6-81.6,1.676
California,"Los Angeles County, CA",5340.01,78.8,77.6-79.5,2.3808
California,"Los Angeles County, CA",5340.02,79.4,77.6-79.5,1.8398
California,"Los Angeles County, CA",5341.01,,,
California,"Los Angeles County, CA",5341.02,78.3,77.6-79.5,2.421
California,"Los Angeles County, CA",5342.01,78.4,77.6-79.5,2.1603
California,"Los Angeles County, CA",5342.02,77.3,75.2-77.5,1.5788
California,"Los Angeles County, CA",5342.03,83.5,81.7-97.5,3.3005
California,"Los Angeles County, CA",5343.01,76.2,75.2-77.5,1.7794
California,"Los Angeles County, CA",5343.02,80.3,79.6-81.6,3.8664
California,"Los Angeles County, CA",5344.03,81.5,79.6-81.6,3.1474
California,"Los Angeles County, CA",5344.04,78.7,77.6-79.5,1.6093
California,"Los Angeles County, CA",5344.05,80.4,79.6-81.6,1.964
California,"Los Angeles County, CA",5344.06,,,
California,"Los Angeles County, CA",5345.01,80.5,79.6-81.6,2.8017
California,"Los Angeles County, CA",5345.02,81.3,79.6-81.6,2.6111
California,"Los Angeles County, CA",5347.00,78.7,77.6-79.5,1.0923
California,"Los Angeles County, CA",5348.02,77.3,75.2-77.5,1.5316
California,"Los Angeles County, CA",5348.03,77.3,75.2-77.5,1.1531
California,"Los Angeles County, CA",5348.04,83.9,81.7-97.5,2.6811
California,"Los Angeles County, CA",5349.00,82.8,81.7-97.5,3.3251
California,"Los Angeles County, CA",5350.01,76.5,75.2-77.5,1.4114
California,"Los Angeles County, CA",5350.02,76.4,75.2-77.5,1.5888
California,"Los Angeles County, CA",5351.01,79.4,77.6-79.5,2.0808
California,"Los Angeles County, CA",5351.02,78.3,77.6-79.5,2.5677
California,"Los Angeles County, CA",5352.00,74.2,56.9-75.1,1.6301
California,"Los Angeles County, CA",5353.00,78.6,77.6-79.5,1.6191
California,"Los Angeles County, CA",5354.00,76.1,75.2-77.5,1.8465
California,"Los Angeles County, CA",5355.01,82.7,81.7-97.5,3.4506
California,"Los Angeles County, CA",5355.02,86,81.7-97.5,3.7984
California,"Los Angeles County, CA",5355.03,78.6,77.6-79.5,3.2829
California,"Los Angeles County, CA",5356.03,79.7,79.6-81.6,3.2786
California,"Los Angeles County, CA",5356.04,77.3,75.2-77.5,1.5265
California,"Los Angeles County, CA",5356.05,81.8,81.7-97.5,1.9377
California,"Los Angeles County, CA",5356.06,77.3,75.2-77.5,3.3389
California,"Los Angeles County, CA",5356.07,85.7,81.7-97.5,3.4966
California,"Los Angeles County, CA",5357.01,78.7,77.6-79.5,1.1119
California,"Los Angeles County, CA",5357.02,81.6,79.6-81.6,2.2558
California,"Los Angeles County, CA",5358.02,81.6,79.6-81.6,1.314
California,"Los Angeles County, CA",5358.03,82,81.7-97.5,2.5711
California,"Los Angeles County, CA",5358.04,78.7,77.6-79.5,2.9204
California,"Los Angeles County, CA",5359.01,81.9,81.7-97.5,2.0293
California,"Los Angeles County, CA",5359.02,83.1,81.7-97.5,1.929
California,"Los Angeles County, CA",5360.00,78.7,77.6-79.5,1.2585
California,"Los Angeles County, CA",5361.02,78.9,77.6-79.5,1.3406
California,"Los Angeles County, CA",5361.03,79.2,77.6-79.5,1.7426
California,"Los Angeles County, CA",5361.04,76.2,75.2-77.5,1.0754
California,"Los Angeles County, CA",5362.00,85,81.7-97.5,2.7664
California,"Los Angeles County, CA",5400.00,82.1,81.7-97.5,3.3403
California,"Los Angeles County, CA",5401.01,80.1,79.6-81.6,1.7602
California,"Los Angeles County, CA",5401.02,77.4,75.2-77.5,1.1384
California,"Los Angeles County, CA",5402.01,77.3,75.2-77.5,2.5481
California,"Los Angeles County, CA",5402.02,80.1,79.6-81.6,2.5063
California,"Los Angeles County, CA",5402.03,78.9,77.6-79.5,2.8085
California,"Los Angeles County, CA",5403.00,78.9,77.6-79.5,2.3852
California,"Los Angeles County, CA",5404.00,76.5,75.2-77.5,3.2466
California,"Los Angeles County, CA",5405.01,78.3,77.6-79.5,1.7443
California,"Los Angeles County, CA",5405.02,,,
California,"Los Angeles County, CA",5406.00,74.4,56.9-75.1,1.5863
California,"Los Angeles County, CA",5407.00,77.9,77.6-79.5,1.7393
California,"Los Angeles County, CA",5408.00,76.4,75.2-77.5,1.5429
California,"Los Angeles County, CA",5409.01,84.7,81.7-97.5,3.4841
California,"Los Angeles County, CA",5409.02,76.3,75.2-77.5,1.2809
California,"Los Angeles County, CA",5410.01,75,56.9-75.1,2.2179
California,"Los Angeles County, CA",5410.02,74.2,56.9-75.1,2.5299
California,"Los Angeles County, CA",5411.00,75.3,75.2-77.5,1.6852
California,"Los Angeles County, CA",5412.00,76.4,75.2-77.5,1.5013
California,"Los Angeles County, CA",5413.00,76.3,75.2-77.5,2.084
California,"Los Angeles County, CA",5414.00,75.6,75.2-77.5,2.0867
California,"Los Angeles County, CA",5415.00,75.9,75.2-77.5,1.5505
California,"Los Angeles County, CA",5416.03,80.5,79.6-81.6,3.7102
California,"Los Angeles County, CA",5416.04,78.1,77.6-79.5,3.0287
California,"Los Angeles County, CA",5416.05,74.7,56.9-75.1,2.0363
California,"Los Angeles County, CA",5416.06,75.3,75.2-77.5,1.4354
California,"Los Angeles County, CA",5417.00,78.6,77.6-79.5,2.0471
California,"Los Angeles County, CA",5418.01,78.4,77.6-79.5,1.7042
California,"Los Angeles County, CA",5418.02,,,
California,"Los Angeles County, CA",5420.00,76.8,75.2-77.5,1.6559
California,"Los Angeles County, CA",5421.03,80.6,79.6-81.6,3.49
California,"Los Angeles County, CA",5421.04,77.4,75.2-77.5,1.7473
California,"Los Angeles County, CA",5421.05,,,
California,"Los Angeles County, CA",5421.06,,,
California,"Los Angeles County, CA",5422.00,,,
California,"Los Angeles County, CA",5424.01,77.5,75.2-77.5,1.859
California,"Los Angeles County, CA",5424.02,79.8,79.6-81.6,3.091
California,"Los Angeles County, CA",5425.01,76.9,75.2-77.5,2.462
California,"Los Angeles County, CA",5425.02,75.3,75.2-77.5,1.2931
California,"Los Angeles County, CA",5426.01,78.4,77.6-79.5,2.4701
California,"Los Angeles County, CA",5426.02,77.2,75.2-77.5,2.1509
California,"Los Angeles County, CA",5427.00,77.4,75.2-77.5,1.5662
California,"Los Angeles County, CA",5428.00,77.4,75.2-77.5,1.2595
California,"Los Angeles County, CA",5429.00,78,77.6-79.5,1.5598
California,"Los Angeles County, CA",5430.00,76.4,75.2-77.5,1.8021
California,"Los Angeles County, CA",5431.00,79.9,79.6-81.6,2.2793
California,"Los Angeles County, CA",5432.01,80,79.6-81.6,2.7834
California,"Los Angeles County, CA",5432.02,77.4,75.2-77.5,3.1707
California,"Los Angeles County, CA",5433.04,76,75.2-77.5,1.3708
California,"Los Angeles County, CA",5433.05,77.6,77.6-79.5,1.895
California,"Los Angeles County, CA",5433.06,79.1,77.6-79.5,1.4129
California,"Los Angeles County, CA",5433.21,78.2,77.6-79.5,1.3125
California,"Los Angeles County, CA",5433.22,81.4,79.6-81.6,2.7505
California,"Los Angeles County, CA",5434.00,84.3,81.7-97.5,2.0311
California,"Los Angeles County, CA",5435.01,80.1,79.6-81.6,1.1148
California,"Los Angeles County, CA",5435.02,80.8,79.6-81.6,2.6414
California,"Los Angeles County, CA",5435.03,81.8,81.7-97.5,1.3524
California,"Los Angeles County, CA",5436.01,86.2,81.7-97.5,3.5318
California,"Los Angeles County, CA",5436.02,83.8,81.7-97.5,1.875
California,"Los Angeles County, CA",5436.03,,,
California,"Los Angeles County, CA",5436.04,81,79.6-81.6,1.4033
California,"Los Angeles County, CA",5437.01,78,77.6-79.5,1.4432
California,"Los Angeles County, CA",5437.02,79.3,77.6-79.5,1.3656
California,"Los Angeles County, CA",5437.03,79.3,77.6-79.5,1.3462
California,"Los Angeles County, CA",5438.01,82.5,81.7-97.5,1.5819
California,"Los Angeles County, CA",5438.02,77.2,75.2-77.5,1.3527
California,"Los Angeles County, CA",5439.03,81,79.6-81.6,1.7217
California,"Los Angeles County, CA",5439.05,83.5,81.7-97.5,3.4295
California,"Los Angeles County, CA",5440.01,79.1,77.6-79.5,1.7152
California,"Los Angeles County, CA",5440.02,79.3,77.6-79.5,1.6657
California,"Los Angeles County, CA",5500.00,77.9,77.6-79.5,2.734
California,"Los Angeles County, CA",5501.00,79.6,79.6-81.6,1.2958
California,"Los Angeles County, CA",5502.01,78.3,77.6-79.5,2.1567
California,"Los Angeles County, CA",5502.02,79.8,79.6-81.6,1.9672
California,"Los Angeles County, CA",5503.00,77.6,77.6-79.5,1.3131
California,"Los Angeles County, CA",5504.00,78.8,77.6-79.5,2.1478
California,"Los Angeles County, CA",5505.00,81.3,79.6-81.6,0.9241
California,"Los Angeles County, CA",5506.01,82.7,81.7-97.5,2.1166
California,"Los Angeles County, CA",5506.02,81.3,79.6-81.6,1.2104
California,"Los Angeles County, CA",5507.00,82.8,81.7-97.5,1.5195
California,"Los Angeles County, CA",5508.00,82.8,81.7-97.5,1.8958
California,"Los Angeles County, CA",5509.01,77.1,75.2-77.5,1.4088
California,"Los Angeles County, CA",5509.02,81.6,79.6-81.6,1.7923
California,"Los Angeles County, CA",5510.00,82.5,81.7-97.5,1.3591
California,"Los Angeles County, CA",5511.01,80.8,79.6-81.6,2.935
California,"Los Angeles County, CA",5511.02,75.9,75.2-77.5,1.4691
California,"Los Angeles County, CA",5512.01,81.3,79.6-81.6,1.7155
California,"Los Angeles County, CA",5512.02,76.7,75.2-77.5,1.3369
California,"Los Angeles County, CA",5513.00,79.3,77.6-79.5,1.511
California,"Los Angeles County, CA",5514.01,81.1,79.6-81.6,1.7689
California,"Los Angeles County, CA",5514.02,80.3,79.6-81.6,2.0627
California,"Los Angeles County, CA",5515.01,81.4,79.6-81.6,1.8773
California,"Los Angeles County, CA",5515.02,84,81.7-97.5,2.2844
California,"Los Angeles County, CA",5516.00,,,
California,"Los Angeles County, CA",5517.00,81.1,79.6-81.6,1.4924
California,"Los Angeles County, CA",5518.00,78.1,77.6-79.5,1.3111
California,"Los Angeles County, CA",5519.00,77.3,75.2-77.5,1.656
California,"Los Angeles County, CA",5520.01,78.6,77.6-79.5,1.8324
California,"Los Angeles County, CA",5520.02,83.5,81.7-97.5,3.089
California,"Los Angeles County, CA",5521.00,85.4,81.7-97.5,2.4123
California,"Los Angeles County, CA",5522.00,77.4,75.2-77.5,2.0033
California,"Los Angeles County, CA",5523.01,82.8,81.7-97.5,2.6483
California,"Los Angeles County, CA",5523.02,79.2,77.6-79.5,1.3905
California,"Los Angeles County, CA",5524.00,76.9,75.2-77.5,1.7044
California,"Los Angeles County, CA",5526.01,82.8,81.7-97.5,3.2553
California,"Los Angeles County, CA",5526.02,79.6,79.6-81.6,1.8939
California,"Los Angeles County, CA",5527.00,80,79.6-81.6,1.4174
California,"Los Angeles County, CA",5528.00,83.1,81.7-97.5,2.6781
California,"Los Angeles County, CA",5529.00,78.9,77.6-79.5,1.3849
California,"Los Angeles County, CA",5530.00,78.7,77.6-79.5,1.0911
California,"Los Angeles County, CA",5531.00,80.3,79.6-81.6,1.3856
California,"Los Angeles County, CA",5532.00,79.2,77.6-79.5,1.2345
California,"Los Angeles County, CA",5533.00,81.1,79.6-81.6,3.3816
California,"Los Angeles County, CA",5534.00,79.2,77.6-79.5,1.7629
California,"Los Angeles County, CA",5535.02,77.4,75.2-77.5,1.9354
California,"Los Angeles County, CA",5535.03,78.6,77.6-79.5,2.6649
California,"Los Angeles County, CA",5535.04,75.9,75.2-77.5,1.2499
California,"Los Angeles County, CA",5536.01,,,
California,"Los Angeles County, CA",5536.02,81.6,79.6-81.6,3.2728
California,"Los Angeles County, CA",5537.01,79.6,79.6-81.6,2.354
California,"Los Angeles County, CA",5537.02,75.9,75.2-77.5,1.4882
California,"Los Angeles County, CA",5538.01,75.3,75.2-77.5,1.9161
California,"Los Angeles County, CA",5538.02,75.6,75.2-77.5,1.3341
California,"Los Angeles County, CA",5539.01,78.4,77.6-79.5,1.6131
California,"Los Angeles County, CA",5539.02,78.5,77.6-79.5,2.0318
California,"Los Angeles County, CA",5540.01,77,75.2-77.5,2.1345
California,"Los Angeles County, CA",5540.02,80.6,79.6-81.6,1.6338
California,"Los Angeles County, CA",5541.01,75.9,75.2-77.5,2.269
California,"Los Angeles County, CA",5541.03,80.5,79.6-81.6,2.646
California,"Los Angeles County, CA",5541.04,77.4,75.2-77.5,2.8237
California,"Los Angeles County, CA",5541.05,78.1,77.6-79.5,2.9415
California,"Los Angeles County, CA",5542.01,77.7,77.6-79.5,1.2224
California,"Los Angeles County, CA",5542.03,78.9,77.6-79.5,1.4994
California,"Los Angeles County, CA",5542.04,77.7,77.6-79.5,1.9758
California,"Los Angeles County, CA",5543.01,75.3,75.2-77.5,1.4409
California,"Los Angeles County, CA",5543.02,78,77.6-79.5,2.1581
California,"Los Angeles County, CA",5544.03,80.5,79.6-81.6,2.8371
California,"Los Angeles County, CA",5544.04,74.6,56.9-75.1,2.3378
California,"Los Angeles County, CA",5544.05,75.8,75.2-77.5,1.7248
California,"Los Angeles County, CA",5544.06,80.4,79.6-81.6,1.5415
California,"Los Angeles County, CA",5545.11,,,
California,"Los Angeles County, CA",5545.12,86.4,81.7-97.5,1.7845
California,"Los Angeles County, CA",5545.13,88.4,81.7-97.5,3.5107
California,"Los Angeles County, CA",5545.14,86,81.7-97.5,2.6487
California,"Los Angeles County, CA",5545.15,81.3,79.6-81.6,0.8988
California,"Los Angeles County, CA",5545.16,84.8,81.7-97.5,3.1673
California,"Los Angeles County, CA",5545.17,81.5,79.6-81.6,1.4451
California,"Los Angeles County, CA",5545.18,84.2,81.7-97.5,1.6958
California,"Los Angeles County, CA",5545.19,83.4,81.7-97.5,1.3462
California,"Los Angeles County, CA",5545.21,85.6,81.7-97.5,1.6123
California,"Los Angeles County, CA",5545.22,85.5,81.7-97.5,2.196
California,"Los Angeles County, CA",5546.00,80.4,79.6-81.6,1.4899
California,"Los Angeles County, CA",5547.00,84.3,81.7-97.5,2.1634
California,"Los Angeles County, CA",5548.01,79.2,77.6-79.5,1.6743
California,"Los Angeles County, CA",5548.02,80.6,79.6-81.6,1.651
California,"Los Angeles County, CA",5549.00,80.4,79.6-81.6,1.7839
California,"Los Angeles County, CA",5550.01,79.3,77.6-79.5,1.6481
California,"Los Angeles County, CA",5550.02,,,
California,"Los Angeles County, CA",5551.02,78.2,77.6-79.5,1.2083
California,"Los Angeles County, CA",5551.03,81.2,79.6-81.6,2.2434
California,"Los Angeles County, CA",5551.04,78.1,77.6-79.5,1.7907
California,"Los Angeles County, CA",5552.02,83.1,81.7-97.5,2.8629
California,"Los Angeles County, CA",5552.11,81,79.6-81.6,2.4328
California,"Los Angeles County, CA",5552.12,79.7,79.6-81.6,2.6842
California,"Los Angeles County, CA",5700.01,81.9,81.7-97.5,1.83
California,"Los Angeles County, CA",5700.02,80.3,79.6-81.6,1.7126
California,"Los Angeles County, CA",5700.03,79.4,77.6-79.5,1.3557
California,"Los Angeles County, CA",5701.00,77.5,75.2-77.5,1.9586
California,"Los Angeles County, CA",5702.02,81.7,81.7-97.5,2.9387
California,"Los Angeles County, CA",5702.03,75.3,75.2-77.5,1.6964
California,"Los Angeles County, CA",5702.04,76.8,75.2-77.5,1.1542
California,"Los Angeles County, CA",5703.01,76.5,75.2-77.5,1.8824
California,"Los Angeles County, CA",5703.03,75.8,75.2-77.5,2.5691
California,"Los Angeles County, CA",5703.04,77.6,77.6-79.5,3.438
California,"Los Angeles County, CA",5704.02,78.6,77.6-79.5,2.1634
California,"Los Angeles County, CA",5704.03,,,
California,"Los Angeles County, CA",5704.04,78,77.6-79.5,3.1197
California,"Los Angeles County, CA",5705.01,77.3,75.2-77.5,1.6225
California,"Los Angeles County, CA",5705.02,78.1,77.6-79.5,1.8025
California,"Los Angeles County, CA",5706.01,79.5,77.6-79.5,2.9301
California,"Los Angeles County, CA",5706.02,76.8,75.2-77.5,1.1175
California,"Los Angeles County, CA",5706.03,76.2,75.2-77.5,2.7994
California,"Los Angeles County, CA",5707.01,78,77.6-79.5,1.3019
California,"Los Angeles County, CA",5707.02,80.6,79.6-81.6,1.8653
California,"Los Angeles County, CA",5708.00,78.4,77.6-79.5,1.1463
California,"Los Angeles County, CA",5709.01,80,79.6-81.6,1.125
California,"Los Angeles County, CA",5709.02,77.5,75.2-77.5,1.6093
California,"Los Angeles County, CA",5710.00,80.2,79.6-81.6,1.1658
California,"Los Angeles County, CA",5711.01,79.3,77.6-79.5,1.1937
California,"Los Angeles County, CA",5711.02,82.8,81.7-97.5,1.3844
California,"Los Angeles County, CA",5712.00,80.5,79.6-81.6,1.2123
California,"Los Angeles County, CA",5713.00,79.3,77.6-79.5,1.3371
California,"Los Angeles County, CA",5714.00,78,77.6-79.5,1.2105
California,"Los Angeles County, CA",5715.02,77.5,75.2-77.5,1.777
California,"Los Angeles County, CA",5715.03,81.5,79.6-81.6,2.3679
California,"Los Angeles County, CA",5715.04,77.4,75.2-77.5,1.1263
California,"Los Angeles County, CA",5716.00,75.3,75.2-77.5,1.5054
California,"Los Angeles County, CA",5717.01,75.3,75.2-77.5,1.2951
California,"Los Angeles County, CA",5717.03,79.1,77.6-79.5,2.6237
California,"Los Angeles County, CA",5717.04,76.5,75.2-77.5,2.0477
California,"Los Angeles County, CA",5718.00,79.9,79.6-81.6,1.7467
California,"Los Angeles County, CA",5719.00,79.7,79.6-81.6,1.3869
California,"Los Angeles County, CA",5720.01,79.3,77.6-79.5,1.1802
California,"Los Angeles County, CA",5720.02,75.7,75.2-77.5,1.1183
California,"Los Angeles County, CA",5721.00,80,79.6-81.6,3.5699
California,"Los Angeles County, CA",5722.01,78.3,77.6-79.5,1.0823
California,"Los Angeles County, CA",5722.02,75.3,75.2-77.5,2.4747
California,"Los Angeles County, CA",5723.01,78.5,77.6-79.5,1.2676
California,"Los Angeles County, CA",5723.02,73.3,56.9-75.1,1.1297
California,"Los Angeles County, CA",5724.00,77,75.2-77.5,3.0737
California,"Los Angeles County, CA",5725.00,79.6,79.6-81.6,2.308
California,"Los Angeles County, CA",5726.00,80.5,79.6-81.6,1.8178
California,"Los Angeles County, CA",5727.00,82.4,81.7-97.5,2.0176
California,"Los Angeles County, CA",5728.00,,,
California,"Los Angeles County, CA",5729.00,80.8,79.6-81.6,1.9636
California,"Los Angeles County, CA",5730.02,,,
California,"Los Angeles County, CA",5730.03,75.1,56.9-75.1,1.7669
California,"Los Angeles County, CA",5730.04,75.7,75.2-77.5,2.8438
California,"Los Angeles County, CA",5731.00,80.1,79.6-81.6,2.8576
California,"Los Angeles County, CA",5732.01,75.8,75.2-77.5,1.474
California,"Los Angeles County, CA",5732.02,81.8,81.7-97.5,3.9297
California,"Los Angeles County, CA",5733.00,75.3,75.2-77.5,1.9409
California,"Los Angeles County, CA",5734.01,79.2,77.6-79.5,3.3735
California,"Los Angeles County, CA",5734.02,76.6,75.2-77.5,1.4063
California,"Los Angeles County, CA",5734.03,84.4,81.7-97.5,3.4822
California,"Los Angeles County, CA",5736.01,81.2,79.6-81.6,1.4917
California,"Los Angeles County, CA",5737.00,81.4,79.6-81.6,1.3608
California,"Los Angeles County, CA",5738.00,78.1,77.6-79.5,2.0349
California,"Los Angeles County, CA",5739.02,84.3,81.7-97.5,2.0084
California,"Los Angeles County, CA",5740.00,82.9,81.7-97.5,1.2701
California,"Los Angeles County, CA",5741.00,81.1,79.6-81.6,1.1411
California,"Los Angeles County, CA",5742.01,79.8,79.6-81.6,1.4739
California,"Los Angeles County, CA",5742.02,76.3,75.2-77.5,2.2148
California,"Los Angeles County, CA",5743.00,84,81.7-97.5,1.6194
California,"Los Angeles County, CA",5744.00,81.7,81.7-97.5,1.0063
California,"Los Angeles County, CA",5745.00,80.5,79.6-81.6,1.2902
California,"Los Angeles County, CA",5746.01,,,
California,"Los Angeles County, CA",5746.02,82.7,81.7-97.5,2.2751
California,"Los Angeles County, CA",5747.00,,,
California,"Los Angeles County, CA",5748.00,,,
California,"Los Angeles County, CA",5749.01,80.8,79.6-81.6,1.1647
California,"Los Angeles County, CA",5749.02,82,81.7-97.5,2.7605
California,"Los Angeles County, CA",5750.01,81.6,79.6-81.6,2.7762
California,"Los Angeles County, CA",5750.02,74.3,56.9-75.1,1.1605
California,"Los Angeles County, CA",5751.01,76.5,75.2-77.5,1.8525
California,"Los Angeles County, CA",5751.02,76.4,75.2-77.5,2.55
California,"Los Angeles County, CA",5751.03,76.9,75.2-77.5,2.6952
California,"Los Angeles County, CA",5752.01,72.5,56.9-75.1,1.4324
California,"Los Angeles County, CA",5752.02,75.9,75.2-77.5,1.6331
California,"Los Angeles County, CA",5753.00,83.5,81.7-97.5,3.4983
California,"Los Angeles County, CA",5754.01,,,
California,"Los Angeles County, CA",5754.02,,,
California,"Los Angeles County, CA",5755.00,,,
California,"Los Angeles County, CA",5758.01,,,
California,"Los Angeles County, CA",5758.02,77.1,75.2-77.5,2.5813
California,"Los Angeles County, CA",5758.03,76.5,75.2-77.5,1.7435
California,"Los Angeles County, CA",5759.01,77.6,77.6-79.5,2.9898
California,"Los Angeles County, CA",5759.02,73.7,56.9-75.1,2.1276
California,"Los Angeles County, CA",5760.01,78.3,77.6-79.5,1.1705
California,"Los Angeles County, CA",5762.00,73.1,56.9-75.1,1.7664
California,"Los Angeles County, CA",5763.01,81.6,79.6-81.6,3.7477
California,"Los Angeles County, CA",5763.02,70.4,56.9-75.1,2.2349
California,"Los Angeles County, CA",5764.01,,,
California,"Los Angeles County, CA",5764.02,75.6,75.2-77.5,2.0283
California,"Los Angeles County, CA",5764.03,75.3,75.2-77.5,1.8105
California,"Los Angeles County, CA",5765.01,77.6,77.6-79.5,1.7122
California,"Los Angeles County, CA",5765.02,75.2,75.2-77.5,2.0695
California,"Los Angeles County, CA",5765.03,70.9,56.9-75.1,1.8822
California,"Los Angeles County, CA",5766.01,79.1,77.6-79.5,2.3589
California,"Los Angeles County, CA",5766.02,76.7,75.2-77.5,1.8028
California,"Los Angeles County, CA",5767.00,83.1,81.7-97.5,2.6479
California,"Los Angeles County, CA",5768.01,78.8,77.6-79.5,2.8613
California,"Los Angeles County, CA",5768.02,79.9,79.6-81.6,1.725
California,"Los Angeles County, CA",5769.01,75,56.9-75.1,2.5923
California,"Los Angeles County, CA",5769.03,76.4,75.2-77.5,3.4629
California,"Los Angeles County, CA",5769.04,77.9,77.6-79.5,2.9615
California,"Los Angeles County, CA",5770.00,77.5,75.2-77.5,2.079
California,"Los Angeles County, CA",5771.00,79.1,77.6-79.5,1.8674
California,"Los Angeles County, CA",5772.00,78.5,77.6-79.5,1.6743
California,"Los Angeles County, CA",5773.00,81.8,81.7-97.5,2.183
California,"Los Angeles County, CA",5774.00,83.6,81.7-97.5,1.9047
California,"Los Angeles County, CA",5775.01,82.7,81.7-97.5,1.5277
California,"Los Angeles County, CA",5775.04,81.5,79.6-81.6,1.0476
California,"Los Angeles County, CA",5776.02,82.4,81.7-97.5,1.4723
California,"Los Angeles County, CA",5776.03,80.9,79.6-81.6,0.8973
California,"Los Angeles County, CA",5776.04,,,
California,"Los Angeles County, CA",5990.00,79.5,77.6-79.5,1.9659
California,"Los Angeles County, CA",5991.00,,,
California,"Los Angeles County, CA",6001.00,76.8,75.2-77.5,1.79
California,"Los Angeles County, CA",6002.01,76.2,75.2-77.5,3.0074
California,"Los Angeles County, CA",6002.02,78.7,77.6-79.5,2.942
California,"Los Angeles County, CA",6003.02,76.8,75.2-77.5,2.0411
California,"Los Angeles County, CA",6003.03,72,56.9-75.1,2.3242
California,"Los Angeles County, CA",6003.04,74.8,56.9-75.1,2.2481
California,"Los Angeles County, CA",6004.00,73.1,56.9-75.1,1.6088
California,"Los Angeles County, CA",6005.01,76.5,75.2-77.5,1.4788
California,"Los Angeles County, CA",6005.02,78.8,77.6-79.5,2.8451
California,"Los Angeles County, CA",6006.01,79.6,79.6-81.6,1.9921
California,"Los Angeles County, CA",6006.02,75.3,75.2-77.5,2.8003
California,"Los Angeles County, CA",6007.02,79.1,77.6-79.5,1.3997
California,"Los Angeles County, CA",6007.03,81,79.6-81.6,2.4408
California,"Los Angeles County, CA",6007.04,78.8,77.6-79.5,1.7651
California,"Los Angeles County, CA",6008.01,77,75.2-77.5,1.9142
California,"Los Angeles County, CA",6008.02,76.8,75.2-77.5,2.2227
California,"Los Angeles County, CA",6009.02,76.5,75.2-77.5,1.2061
California,"Los Angeles County, CA",6009.11,77.9,77.6-79.5,1.5745
California,"Los Angeles County, CA",6009.12,80.9,79.6-81.6,2.517
California,"Los Angeles County, CA",6010.01,76.4,75.2-77.5,1.9505
California,"Los Angeles County, CA",6010.02,76.8,75.2-77.5,1.4068
California,"Los Angeles County, CA",6011.00,77.7,77.6-79.5,2.6029
California,"Los Angeles County, CA",6012.02,78.6,77.6-79.5,1.7067
California,"Los Angeles County, CA",6012.11,81.3,79.6-81.6,2.9034
California,"Los Angeles County, CA",6012.12,78.4,77.6-79.5,1.6215
California,"Los Angeles County, CA",6013.01,75.7,75.2-77.5,1.6438
California,"Los Angeles County, CA",6013.02,76.2,75.2-77.5,1.6167
California,"Los Angeles County, CA",6013.03,76.5,75.2-77.5,1.2774
California,"Los Angeles County, CA",6014.01,79.7,79.6-81.6,3.3842
California,"Los Angeles County, CA",6014.02,81.6,79.6-81.6,3.1631
California,"Los Angeles County, CA",6015.01,,,
California,"Los Angeles County, CA",6015.02,76.2,75.2-77.5,1.3621
California,"Los Angeles County, CA",6016.00,76.2,75.2-77.5,1.456
California,"Los Angeles County, CA",6017.00,77,75.2-77.5,2.7661
California,"Los Angeles County, CA",6018.01,79.7,79.6-81.6,2.7685
California,"Los Angeles County, CA",6018.02,78.1,77.6-79.5,2.4268
